,0,1,2,3,4
5369,1672248979.0731769,1672248979.0735242,1672248979.0780122,1672248979.0717165,1672248979.0774283
5370,1672248979.0731769,1672248979.0735242,1672248979.0780122,1672248979.0717165,1672248979.079513
5371,1672248979.089233,1672248979.0897093,1672248979.0945334,1672248979.0869234,1672248979.0932982
5372,1672248979.104408,1672248979.1040754,1672248979.0945334,1672248979.1031017,1672248979.1094856
5373,1672248979.104408,1672248979.1040754,1672248979.1112642,1672248979.1031017,1672248979.1114643
5374,1672248979.11951,1672248979.1200018,1672248979.1112642,1672248979.1184545,1672248979.124324
5375,1672248979.1347797,1672248979.1358662,1672248979.1264465,1672248979.13422,1672248979.1401875
5376,1672248979.1347797,1672248979.1358662,1672248979.1426709,1672248979.13422,1672248979.1415606
5377,1672248979.1508453,1672248979.1521664,1672248979.1426709,1672248979.1505103,1672248979.1557448
5378,1672248979.1664908,1672248979.167638,1672248979.1571984,1672248979.1659207,1672248979.171323
5379,1672248979.1664908,1672248979.167638,1672248979.1571984,1672248979.1659207,1672248979.1729012
5380,1672248979.1828594,1672248979.1835713,1672248979.1869802,1672248979.1820555,1672248979.1871855
5381,1672248979.1828594,1672248979.1835713,1672248979.1869802,1672248979.1820555,1672248979.1888857
5382,1672248979.1984954,1672248979.1990023,1672248979.2033617,1672248979.1971467,1672248979.2035975
5383,1672248979.2145493,1672248979.2147737,1672248979.2184184,1672248979.2125447,1672248979.2186096
5384,1672248979.2145493,1672248979.2147737,1672248979.2184184,1672248979.2125447,1672248979.2202394
5385,1672248979.2300584,1672248979.229697,1672248979.2349687,1672248979.2285883,1672248979.2344
5386,1672248979.2455149,1672248979.2448213,1672248979.2349687,1672248979.2443857,1672248979.2493606
5387,1672248979.2455149,1672248979.2448213,1672248979.2511709,1672248979.2443857,1672248979.250563
5388,1672248979.2618828,1672248979.2606797,1672248979.2511709,1672248979.26028,1672248979.2649672
5389,1672248979.277124,1672248979.2759128,1672248979.265853,1672248979.2757113,1672248979.2800992
5390,1672248979.277124,1672248979.2759128,1672248979.2817395,1672248979.2757113,1672248979.2820349
5391,1672248979.292301,1672248979.291186,1672248979.2832696,1672248979.2914517,1672248979.2955925
5392,1672248979.292301,1672248979.291186,1672248979.2971144,1672248979.2914517,1672248979.2963
5393,1672248979.308109,1672248979.306843,1672248979.2971144,1672248979.3063552,1672248979.3111143
5394,1672248979.323107,1672248979.322304,1672248979.3131897,1672248979.3224099,1672248979.3270977
5395,1672248979.323107,1672248979.322304,1672248979.3131897,1672248979.3224099,1672248979.328171
5396,1672248979.3386111,1672248979.3379345,1672248979.3298762,1672248979.337555,1672248979.3421617
5397,1672248979.353879,1672248979.3528092,1672248979.3445265,1672248979.3540719,1672248979.3577387
5398,1672248979.353879,1672248979.3528092,1672248979.3597112,1672248979.3540719,1672248979.3589506
5399,1672248979.3697016,1672248979.3679633,1672248979.3597112,1672248979.3694584,1672248979.3734221
5400,1672248979.3854494,1672248979.3836558,1672248979.390108,1672248979.38497,1672248979.3889341
5401,1672248979.3854494,1672248979.3836558,1672248979.3907676,1672248979.38497,1672248979.390909
5402,1672248979.401767,1672248979.3987732,1672248979.3907676,1672248979.3998764,1672248979.4042754
5403,1672248979.4180284,1672248979.414255,1672248979.4210532,1672248979.4152067,1672248979.4200075
5404,1672248979.4180284,1672248979.414255,1672248979.4210532,1672248979.4152067,1672248979.422181
5405,1672248979.433092,1672248979.4304042,1672248979.4210532,1672248979.4312038,1672248979.4351356
5406,1672248979.4490852,1672248979.4453242,1672248979.4368508,1672248979.4470992,1672248979.4503498
5407,1672248979.4490852,1672248979.4453242,1672248979.4368508,1672248979.4470992,1672248979.451057
5408,1672248979.4649053,1672248979.4606593,1672248979.4525135,1672248979.4624376,1672248979.4662507
5409,1672248979.4649053,1672248979.4606593,1672248979.4680328,1672248979.4624376,1672248979.468241
5410,1672248979.4809623,1672248979.4764466,1672248979.4680328,1672248979.4782348,1672248979.4811504
5411,1672248979.495481,1672248979.492605,1672248979.4827893,1672248979.4930415,1672248979.4965518
5412,1672248979.495481,1672248979.492605,1672248979.49851,1672248979.4930415,1672248979.4981084
5413,1672248979.511257,1672248979.5077026,1672248979.49851,1672248979.5089867,1672248979.511598
5414,1672248979.5264,1672248979.5236552,1672248979.5137684,1672248979.5256855,1672248979.5271583
5415,1672248979.5264,1672248979.5236552,1672248979.52966,1672248979.5256855,1672248979.5286472
5416,1672248979.5417283,1672248979.5401342,1672248979.52966,1672248979.5407872,1672248979.5423048
5417,1672248979.5577347,1672248979.5555198,1672248979.5441442,1672248979.555874,1672248979.55746
5418,1672248979.5577347,1672248979.5555198,1672248979.5441442,1672248979.555874,1672248979.5587687
5419,1672248979.5577347,1672248979.5706103,1672248979.560499,1672248979.5720053,1672248979.5725453
5420,1672248979.5876553,1672248979.5866063,1672248979.5744095,1672248979.5873277,1672248979.5883183
5421,1672248979.5876553,1672248979.5866063,1672248979.5744095,1672248979.5873277,1672248979.58903
5422,1672248979.6033669,1672248979.6031435,1672248979.5901928,1672248979.603566,1672248979.6042454
5423,1672248979.6185381,1672248979.6188605,1672248979.6056497,1672248979.6181743,1672248979.619801
5424,1672248979.6185381,1672248979.6188605,1672248979.6221378,1672248979.6181743,1672248979.6215143
5425,1672248979.6346135,1672248979.6341798,1672248979.6221378,1672248979.6339111,1672248979.6351433
5426,1672248979.649518,1672248979.6496348,1672248979.6372545,1672248979.6489992,1672248979.6516275
5427,1672248979.649518,1672248979.6496348,1672248979.6537192,1672248979.6489992,1672248979.6534312
5428,1672248979.6648188,1672248979.6655693,1672248979.6537192,1672248979.6639185,1672248979.6667368
5429,1672248979.6648188,1672248979.6655693,1672248979.6537192,1672248979.6639185,1672248979.668197
5430,1672248979.680483,1672248979.6809754,1672248979.6691737,1672248979.68072,1672248979.682423
5431,1672248979.695424,1672248979.6970654,1672248979.6848238,1672248979.6958368,1672248979.6978166
5432,1672248979.695424,1672248979.6970654,1672248979.6848238,1672248979.6958368,1672248979.6985867
5433,1672248979.7110078,1672248979.6970654,1672248979.7014272,1672248979.7124567,1672248979.7131195
5434,1672248979.7259564,1672248979.7148907,1672248979.7165253,1672248979.7269773,1672248979.7282043
5435,1672248979.7259564,1672248979.7289271,1672248979.7165253,1672248979.7269773,1672248979.7295167
5436,1672248979.7259564,1672248979.730317,1672248979.767729,1672248979.7269773,1672248979.7677977
5437,1672248979.7682943,1672248979.7687242,1672248979.7684977,1672248979.7686212,1672248979.7687552
5438,1672248979.7702057,1672248979.7687242,1672248979.7684977,1672248979.7702432,1672248979.7717524
5439,1672248979.7726686,1672248979.7741814,1672248979.7684977,1672248979.7742858,1672248979.7746286
5440,1672248979.787605,1672248979.7897928,1672248979.7786655,1672248979.7894359,1672248979.7900531
5441,1672248979.787605,1672248979.7897928,1672248979.7786655,1672248979.7894359,1672248979.7902987
5442,1672248979.8033116,1672248979.7897928,1672248979.7946503,1672248979.805381,1672248979.8061478
5443,1672248979.8033116,1672248979.807309,1672248979.7946503,1672248979.805381,1672248979.8077607
5444,1672248979.8187728,1672248979.8210876,1672248979.8109481,1672248979.805381,1672248979.821263
5445,1672248979.8343563,1672248979.836797,1672248979.8264112,1672248979.836949,1672248979.837453
5446,1672248979.8343563,1672248979.836797,1672248979.8264112,1672248979.836949,1672248979.8395205
5447,1672248979.8502765,1672248979.8523278,1672248979.842235,1672248979.8526237,1672248979.8534307
5448,1672248979.8655136,1672248979.8523278,1672248979.8577275,1672248979.8675158,1672248979.868305
5449,1672248979.8655136,1672248979.8702838,1672248979.8577275,1672248979.8675158,1672248979.8695507
5450,1672248979.881424,1672248979.883855,1672248979.8731422,1672248979.8833506,1672248979.8842752
5451,1672248979.8967159,1672248979.9009464,1672248979.8886547,1672248979.8995266,1672248979.8999937
5452,1672248979.8967159,1672248979.9009464,1672248979.8886547,1672248979.8995266,1672248979.9016128
5453,1672248979.9120548,1672248979.914529,1672248979.9046469,1672248979.9142745,1672248979.9151309
5454,1672248979.926913,1672248979.9301493,1672248979.9205744,1672248979.9297068,1672248979.9303317
5455,1672248979.926913,1672248979.9301493,1672248979.9205744,1672248979.9297068,1672248979.9322855
5456,1672248979.9422216,1672248979.9301493,1672248979.9358432,1672248979.9450932,1672248979.945573
5457,1672248979.9422216,1672248979.9464517,1672248979.9358432,1672248979.9450932,1672248979.9469395
5458,1672248979.957514,1672248979.962062,1672248979.9519165,1672248979.960713,1672248979.9609394
5459,1672248979.9734285,1672248979.9758787,1672248979.967224,1672248979.9761117,1672248979.9763398
5460,1672248979.9734285,1672248979.9758787,1672248979.967224,1672248979.9761117,1672248979.978016
5461,1672248979.9889452,1672248979.9921887,1672248979.9824638,1672248979.9916992,1672248979.991831
5462,1672248980.004123,1672248980.0073292,1672248979.998021,1672248980.0070786,1672248980.007515
5463,1672248980.004123,1672248980.0073292,1672248979.998021,1672248980.0070786,1672248980.0082922
5464,1672248980.020217,1672248980.022868,1672248980.0139222,1672248980.0070786,1672248980.022319
5465,1672248980.0360556,1672248980.0375106,1672248980.02963,1672248980.0382752,1672248980.0387578
5466,1672248980.0360556,1672248980.0375106,1672248980.02963,1672248980.0382752,1672248980.0402079
5467,1672248980.0524483,1672248980.053377,1672248980.0452516,1672248980.0542812,1672248980.0545287
5468,1672248980.068125,1672248980.069595,1672248980.0618043,1672248980.070708,1672248980.0699308
5469,1672248980.068125,1672248980.069595,1672248980.0618043,1672248980.070708,1672248980.0720837
5470,1672248980.0837052,1672248980.0858738,1672248980.0768616,1672248980.0855331,1672248980.0861247
5471,1672248980.0837052,1672248980.0858738,1672248980.0768616,1672248980.0855331,1672248980.0879207
5472,1672248980.0986695,1672248980.0858738,1672248980.0930367,1672248980.1014075,1672248980.1004972
5473,1672248980.1141253,1672248980.1026683,1672248980.1080387,1672248980.1021595,1672248980.1166837
5474,1672248980.1141253,1672248980.1026683,1672248980.1080387,1672248980.1175554,1672248980.1180704
5475,1672248980.1292493,1672248980.1195867,1672248980.1241755,1672248980.1175554,1672248980.1318927
5476,1672248980.1445081,1672248980.148183,1672248980.140282,1672248980.1487303,1672248980.1472049
5477,1672248980.1445081,1672248980.148183,1672248980.140282,1672248980.1487303,1672248980.1495905
5478,1672248980.159582,1672248980.148183,1672248980.1549864,1672248980.1487303,1672248980.162123
5479,1672248980.175484,1672248980.164134,1672248980.1706471,1672248980.1645954,1672248980.1774526
5480,1672248980.175484,1672248980.164134,1672248980.1706471,1672248980.1783714,1672248980.1789818
5481,1672248980.1910112,1672248980.194326,1672248980.1863432,1672248980.1783714,1672248980.1932654
5482,1672248980.206133,1672248980.194326,1672248980.201542,1672248980.1954544,1672248980.2087293
5483,1672248980.206133,1672248980.211549,1672248980.201542,1672248980.2110715,1672248980.2100382
5484,1672248980.221242,1672248980.2254915,1672248980.2173553,1672248980.2257583,1672248980.2248962
5485,1672248980.2373092,1672248980.240359,1672248980.2325559,1672248980.2406607,1672248980.2400308
5486,1672248980.2373092,1672248980.2436044,1672248980.2325559,1672248980.2417974,1672248980.2422578
5487,1672248980.253526,1672248980.2555099,1672248980.2486646,1672248980.2556615,1672248980.2558582
5488,1672248980.253526,1672248980.2555099,1672248980.2486646,1672248980.2556615,1672248980.2575412
5489,1672248980.2689886,1672248980.2705333,1672248980.2637327,1672248980.2713554,1672248980.2709966
5490,1672248980.2844307,1672248980.2863276,1672248980.2786431,1672248980.2869558,1672248980.2865143
5491,1672248980.2844307,1672248980.2863276,1672248980.2786431,1672248980.2869558,1672248980.2881446
5492,1672248980.2998104,1672248980.301631,1672248980.2948341,1672248980.2869558,1672248980.3021126
5493,1672248980.3147702,1672248980.318219,1672248980.310349,1672248980.3184326,1672248980.3186982
5494,1672248980.3147702,1672248980.318219,1672248980.310349,1672248980.3184326,1672248980.320776
5495,1672248980.3304682,1672248980.3336837,1672248980.32552,1672248980.3341959,1672248980.3346536
5496,1672248980.3462932,1672248980.3501227,1672248980.3413363,1672248980.3500211,1672248980.350308
5497,1672248980.3462932,1672248980.3501227,1672248980.3413363,1672248980.3500211,1672248980.3521373
5498,1672248980.3622808,1672248980.3647144,1672248980.3569598,1672248980.3650143,1672248980.3652754
5499,1672248980.3622808,1672248980.3647144,1672248980.3569598,1672248980.3650143,1672248980.3668633
5500,1672248980.3770812,1672248980.3812466,1672248980.372149,1672248980.3813562,1672248980.3815956
5501,1672248980.3930895,1672248980.3959434,1672248980.387868,1672248980.3965724,1672248980.396186
5502,1672248980.3930895,1672248980.3959434,1672248980.387868,1672248980.3965724,1672248980.3982337
5503,1672248980.408304,1672248980.4115548,1672248980.4043038,1672248980.4119987,1672248980.412542
5504,1672248980.4243615,1672248980.426648,1672248980.419678,1672248980.427608,1672248980.428468
5505,1672248980.4243615,1672248980.426648,1672248980.419678,1672248980.427608,1672248980.4292915
5506,1672248980.4395325,1672248980.4425488,1672248980.4359155,1672248980.4436285,1672248980.4447913
5507,1672248980.4553356,1672248980.4579756,1672248980.451547,1672248980.4600677,1672248980.4604645
5508,1672248980.4553356,1672248980.4579756,1672248980.451547,1672248980.4600677,1672248980.4610858
5509,1672248980.4712322,1672248980.4740827,1672248980.466786,1672248980.4750624,1672248980.4763813
5510,1672248980.4712322,1672248980.4740827,1672248980.466786,1672248980.4750624,1672248980.4780114
5511,1672248980.486357,1672248980.4891396,1672248980.4815524,1672248980.4915614,1672248980.4926653
5512,1672248980.5025458,1672248980.5043564,1672248980.4977927,1672248980.5068977,1672248980.50804
5513,1672248980.5025458,1672248980.5043564,1672248980.4977927,1672248980.5068977,1672248980.5095887
5514,1672248980.517125,1672248980.5195322,1672248980.5133598,1672248980.5222611,1672248980.523514
5515,1672248980.53276,1672248980.5346274,1672248980.5295236,1672248980.5375867,1672248980.539776
5516,1672248980.53276,1672248980.5346274,1672248980.5295236,1672248980.5375867,1672248980.542007
5517,1672248980.5478199,1672248980.5511026,1672248980.544873,1672248980.553827,1672248980.5552027
5518,1672248980.5478199,1672248980.5511026,1672248980.544873,1672248980.553827,1672248980.5570652
5519,1672248980.5631156,1672248980.565971,1672248980.5606322,1672248980.5692692,1672248980.570348
5520,1672248980.5786462,1672248980.5817032,1672248980.5757835,1672248980.5853786,1672248980.5864625
5521,1672248980.5786462,1672248980.5817032,1672248980.5757835,1672248980.5853786,1672248980.5878053
5522,1672248980.5942929,1672248980.5964205,1672248980.5911808,1672248980.6001666,1672248980.602195
5523,1672248980.609331,1672248980.6121664,1672248980.6073651,1672248980.6160593,1672248980.6177502
5524,1672248980.609331,1672248980.6121664,1672248980.6073651,1672248980.6160593,1672248980.6193156
5525,1672248980.6254673,1672248980.6278555,1672248980.6218338,1672248980.63224,1672248980.6328104
5526,1672248980.641226,1672248980.6436434,1672248980.6377218,1672248980.6472392,1672248980.6485486
5527,1672248980.641226,1672248980.6436434,1672248980.6377218,1672248980.6472392,1672248980.6502411
5528,1672248980.6560884,1672248980.658792,1672248980.653146,1672248980.663325,1672248980.6645927
5529,1672248980.672093,1672248980.67481,1672248980.6691334,1672248980.6789255,1672248980.6796432
5530,1672248980.672093,1672248980.67481,1672248980.6691334,1672248980.6789255,1672248980.681231
5531,1672248980.688061,1672248980.690826,1672248980.6852252,1672248980.694406,1672248980.6955578
5532,1672248980.688061,1672248980.690826,1672248980.6852252,1672248980.694406,1672248980.6970677
5533,1672248980.703504,1672248980.7068646,1672248980.7011552,1672248980.7107582,1672248980.711656
5534,1672248980.7189324,1672248980.7220683,1672248980.7159727,1672248980.7267168,1672248980.7276905
5535,1672248980.7189324,1672248980.7220683,1672248980.7159727,1672248980.7267168,1672248980.7295382
5536,1672248980.7345324,1672248980.7375507,1672248980.731389,1672248980.742612,1672248980.7428403
5537,1672248980.7501419,1672248980.7528145,1672248980.7460766,1672248980.757314,1672248980.7584336
5538,1672248980.7501419,1672248980.7528145,1672248980.7460766,1672248980.757314,1672248980.75977
5539,1672248980.7654681,1672248980.7686675,1672248980.7622468,1672248980.7732394,1672248980.7746494
5540,1672248980.8078105,1672248980.8083599,1672248980.808279,1672248980.8077734,1672248980.8078506
5541,1672248980.8078105,1672248980.8083599,1672248980.809891,1672248980.8077734,1672248980.8085163
5542,1672248980.8078105,1672248980.8083599,1672248980.8121767,1672248980.8077734,1672248980.8118901
5543,1672248980.8078105,1672248980.8083599,1672248980.8121767,1672248980.8077734,1672248980.8122427
5544,1672248980.8132906,1672248980.8153636,1672248980.8121767,1672248980.820256,1672248980.8218513
5545,1672248980.8282328,1672248980.8328846,1672248980.8253307,1672248980.8347573,1672248980.8376524
5546,1672248980.8282328,1672248980.8328846,1672248980.8253307,1672248980.8347573,1672248980.8379025
5547,1672248980.8442242,1672248980.8477929,1672248980.841413,1672248980.8504415,1672248980.8530412
5548,1672248980.8606787,1672248980.8635364,1672248980.8566039,1672248980.8656316,1672248980.8678784
5549,1672248980.8606787,1672248980.8635364,1672248980.8566039,1672248980.8656316,1672248980.8691747
5550,1672248980.8762908,1672248980.8794172,1672248980.872707,1672248980.8812723,1672248980.8831975
5551,1672248980.8931298,1672248980.8945923,1672248980.8884816,1672248980.895734,1672248980.899389
5552,1672248980.8931298,1672248980.8945923,1672248980.8884816,1672248980.895734,1672248980.9007862
5553,1672248980.9077806,1672248980.9109256,1672248980.9045346,1672248980.9122725,1672248980.9149175
5554,1672248980.9228413,1672248980.9266067,1672248980.920496,1672248980.9272048,1672248980.930492
5555,1672248980.9228413,1672248980.9266067,1672248980.920496,1672248980.9272048,1672248980.9328947
5556,1672248980.938267,1672248980.942827,1672248980.9361513,1672248980.9421833,1672248980.9457262
5557,1672248980.938267,1672248980.942827,1672248980.9361513,1672248980.9421833,1672248980.947484
5558,1672248980.9541893,1672248980.9579601,1672248980.9513958,1672248980.9567385,1672248980.9606721
5559,1672248980.970629,1672248980.9738085,1672248980.9675837,1672248980.9728005,1672248980.976519
5560,1672248980.970629,1672248980.9738085,1672248980.9675837,1672248980.9728005,1672248980.9781787
5561,1672248980.9864032,1672248980.9901452,1672248980.9834747,1672248980.98905,1672248980.9919758
5562,1672248981.0012102,1672248981.0055416,1672248980.9996536,1672248981.0049024,1672248981.007447
5563,1672248981.0012102,1672248981.0055416,1672248980.9996536,1672248981.0049024,1672248981.0087614
5564,1672248981.0166686,1672248981.0219276,1672248981.0149374,1672248981.0217712,1672248981.0224423
5565,1672248981.0325828,1672248981.0379875,1672248981.0312238,1672248981.0367556,1672248981.0382278
5566,1672248981.0325828,1672248981.0379875,1672248981.0312238,1672248981.0367556,1672248981.0399752
5567,1672248981.049086,1672248981.053541,1672248981.046169,1672248981.0522213,1672248981.053779
5568,1672248981.064242,1672248981.053541,1672248981.062256,1672248981.0681987,1672248981.0688317
5569,1672248981.064242,1672248981.0707064,1672248981.062256,1672248981.0681987,1672248981.0709286
5570,1672248981.0793936,1672248981.0853353,1672248981.0783532,1672248981.0851753,1672248981.0842903
5571,1672248981.0949342,1672248981.1007159,1672248981.0943987,1672248981.100509,1672248981.1009357
5572,1672248981.0949342,1672248981.102239,1672248981.0943987,1672248981.100509,1672248981.1025066
5573,1672248981.1105318,1672248981.1162047,1672248981.1106462,1672248981.115965,1672248981.116492
5574,1672248981.1105318,1672248981.1162047,1672248981.1106462,1672248981.115965,1672248981.1182606
5575,1672248981.1257067,1672248981.1314635,1672248981.1252935,1672248981.115965,1672248981.1316347
5576,1672248981.141244,1672248981.1314635,1672248981.1419435,1672248981.1465068,1672248981.1469142
5577,1672248981.141244,1672248981.1490219,1672248981.1419435,1672248981.1465068,1672248981.148256
5578,1672248981.156603,1672248981.162477,1672248981.1571941,1672248981.1627085,1672248981.162008
5579,1672248981.1726582,1672248981.1776555,1672248981.1734087,1672248981.178352,1672248981.1778688
5580,1672248981.1726582,1672248981.1776555,1672248981.1734087,1672248981.178352,1672248981.1795828
5581,1672248981.187694,1672248981.1776555,1672248981.1889963,1672248981.193203,1672248981.1934633
5582,1672248981.203343,1672248981.2094882,1672248981.2051883,1672248981.2085116,1672248981.2087069
5583,1672248981.203343,1672248981.2102683,1672248981.2051883,1672248981.2085116,1672248981.2104337
5584,1672248981.2189379,1672248981.2258813,1672248981.221153,1672248981.2249537,1672248981.2240613
5585,1672248981.2346475,1672248981.2410738,1672248981.2370646,1672248981.241312,1672248981.2393725
5586,1672248981.2346475,1672248981.2410738,1672248981.2370646,1672248981.241312,1672248981.2422981
5587,1672248981.2511642,1672248981.2568445,1672248981.2530305,1672248981.2571735,1672248981.2555377
5588,1672248981.2511642,1672248981.2568445,1672248981.2530305,1672248981.2571735,1672248981.2577484
5589,1672248981.266538,1672248981.2568445,1672248981.2680914,1672248981.2718554,1672248981.2707257
5590,1672248981.2825274,1672248981.286454,1672248981.2831886,1672248981.2718554,1672248981.286645
5591,1672248981.2825274,1672248981.286454,1672248981.2831886,1672248981.2875385,1672248981.2885013
5592,1672248981.297966,1672248981.3017569,1672248981.2992358,1672248981.2875385,1672248981.3019392
5593,1672248981.3135796,1672248981.3176017,1672248981.315241,1672248981.31828,1672248981.317946
5594,1672248981.3135796,1672248981.3176017,1672248981.315241,1672248981.31828,1672248981.3199677
5595,1672248981.329964,1672248981.3323472,1672248981.331184,1672248981.334122,1672248981.334326
5596,1672248981.34673,1672248981.3480837,1672248981.3465137,1672248981.3501532,1672248981.34917
5597,1672248981.34673,1672248981.3480837,1672248981.3465137,1672248981.3501532,1672248981.3511505
5598,1672248981.3614633,1672248981.363588,1672248981.3621624,1672248981.3646376,1672248981.3652728
5599,1672248981.3614633,1672248981.363588,1672248981.3621624,1672248981.3646376,1672248981.3667493
5600,1672248981.376648,1672248981.363588,1672248981.3776226,1672248981.3803203,1672248981.3805313
5601,1672248981.3922017,1672248981.395618,1672248981.393603,1672248981.3969152,1672248981.395844
5602,1672248981.3922017,1672248981.395618,1672248981.393603,1672248981.3969152,1672248981.3977628
5603,1672248981.4073915,1672248981.395618,1672248981.4095235,1672248981.3969152,1672248981.4111636
5604,1672248981.4234636,1672248981.4289963,1672248981.425306,1672248981.428143,1672248981.4273074
5605,1672248981.4234636,1672248981.4289963,1672248981.425306,1672248981.428143,1672248981.4295366
5606,1672248981.4392183,1672248981.4289963,1672248981.4407175,1672248981.4429774,1672248981.4431343
5607,1672248981.4557557,1672248981.4447837,1672248981.4559486,1672248981.4583619,1672248981.458559
5608,1672248981.4557557,1672248981.4601007,1672248981.4559486,1672248981.4583619,1672248981.460608
5609,1672248981.4708054,1672248981.4620168,1672248981.4724846,1672248981.474337,1672248981.4745414
5610,1672248981.4858499,1672248981.4909961,1672248981.4879158,1672248981.4906466,1672248981.4912214
5611,1672248981.4858499,1672248981.4909961,1672248981.4879158,1672248981.4906466,1672248981.492745
5612,1672248981.5013297,1672248981.5071356,1672248981.5041873,1672248981.5055554,1672248981.506543
5613,1672248981.5013297,1672248981.5071356,1672248981.5041873,1672248981.5055554,1672248981.5086224
5614,1672248981.5159643,1672248981.5233316,1672248981.5200853,1672248981.5218616,1672248981.5223927
5615,1672248981.5328496,1672248981.5374436,1672248981.5355375,1672248981.5369267,1672248981.5376873
5616,1672248981.5328496,1672248981.5374436,1672248981.5355375,1672248981.5369267,1672248981.539239
5617,1672248981.5477524,1672248981.5374436,1672248981.551964,1672248981.5528524,1672248981.5531569
5618,1672248981.563384,1672248981.569769,1672248981.567691,1672248981.5679636,1672248981.568375
5619,1672248981.563384,1672248981.5707319,1672248981.567691,1672248981.5679636,1672248981.5701158
5620,1672248981.578874,1672248981.5707319,1672248981.5840046,1672248981.5837991,1672248981.5841453
5621,1672248981.5944717,1672248981.6003215,1672248981.598123,1672248981.5998423,1672248981.600461
5622,1672248981.5944717,1672248981.6003215,1672248981.598123,1672248981.5998423,1672248981.601069
5623,1672248981.6093173,1672248981.6155639,1672248981.6135116,1672248981.6151109,1672248981.6152873
5624,1672248981.6093173,1672248981.6155639,1672248981.6135116,1672248981.6151109,1672248981.6164377
5625,1672248981.6261153,1672248981.6155639,1672248981.6293035,1672248981.631022,1672248981.6306658
5626,1672248981.6419668,1672248981.6327758,1672248981.6450973,1672248981.6320536,1672248981.6465569
5627,1672248981.6419668,1672248981.6478176,1672248981.6450973,1672248981.6476433,1672248981.6481931
5628,1672248981.6572583,1672248981.6492362,1672248981.6605265,1672248981.6476433,1672248981.6622024
5629,1672248981.6729424,1672248981.6783643,1672248981.6754081,1672248981.6781502,1672248981.6782048
5630,1672248981.6729424,1672248981.6783643,1672248981.6754081,1672248981.6781502,1672248981.6787324
5631,1672248981.6888192,1672248981.6932933,1672248981.6908317,1672248981.6936514,1672248981.6933358
5632,1672248981.7047677,1672248981.6932933,1672248981.706648,1672248981.6941874,1672248981.7089248
5633,1672248981.7047677,1672248981.709354,1672248981.706648,1672248981.6941874,1672248981.709495
5634,1672248981.7205565,1672248981.7096407,1672248981.7227879,1672248981.7098022,1672248981.7239618
5635,1672248981.7357907,1672248981.739295,1672248981.7388716,1672248981.724928,1672248981.7391346
5636,1672248981.7357907,1672248981.739604,1672248981.7388716,1672248981.724928,1672248981.7395322
5637,1672248981.7514007,1672248981.739604,1672248981.7545147,1672248981.7409818,1672248981.7545943
5638,1672248981.7665353,1672248981.7554371,1672248981.7710686,1672248981.756025,1672248981.7701263
5639,1672248981.7665353,1672248981.772276,1672248981.7710686,1672248981.7728226,1672248981.7718477
5640,1672248981.781597,1672248981.772276,1672248981.7849743,1672248981.7728226,1672248981.785117
5641,1672248981.7974365,1672248981.802105,1672248981.800511,1672248981.7885265,1672248981.8007298
5642,1672248981.7974365,1672248981.8024788,1672248981.800511,1672248981.7885265,1672248981.8027117
5643,1672248981.8140073,1672248981.8024788,1672248981.800511,1672248981.8044262,1672248981.8155603
5644,1672248981.8140073,1672248981.8024788,1672248981.800511,1672248981.8044262,1672248981.816067
5645,1672248981.8355956,1672248981.8387816,1672248981.8355584,1672248981.8369956,1672248981.8356626
5646,1672248981.8442583,1672248981.8387816,1672248981.8355584,1672248981.8369956,1672248981.8461006
5647,1672248981.8442583,1672248981.8387816,1672248981.8463845,1672248981.8369956,1672248981.8464274
5648,1672248981.85937,1672248981.8484428,1672248981.8620245,1672248981.8507776,1672248981.862153
5649,1672248981.8750863,1672248981.864209,1672248981.87776,1672248981.8659143,1672248981.8785748
5650,1672248981.8750863,1672248981.8809848,1672248981.87776,1672248981.8659143,1672248981.8801892
5651,1672248981.8903015,1672248981.8809848,1672248981.8935437,1672248981.882299,1672248981.8937783
5652,1672248981.906456,1672248981.8955543,1672248981.9089177,1672248981.8976822,1672248981.9092956
5653,1672248981.906456,1672248981.9117098,1672248981.9089177,1672248981.8976822,1672248981.9107423
5654,1672248981.9226286,1672248981.9117098,1672248981.9240842,1672248981.91331,1672248981.924299
5655,1672248981.9376092,1672248981.9266376,1672248981.9396088,1672248981.9275243,1672248981.9399202
5656,1672248981.9376092,1672248981.9266376,1672248981.9396088,1672248981.9275243,1672248981.941354
5657,1672248981.9539206,1672248981.943756,1672248981.9550433,1672248981.944265,1672248981.9553363
5658,1672248981.9539206,1672248981.943756,1672248981.9550433,1672248981.944265,1672248981.9563754
5659,1672248981.970196,1672248981.9580843,1672248981.9550433,1672248981.9595373,1672248981.970817
5660,1672248981.984847,1672248981.9734356,1672248981.972394,1672248981.9738293,1672248981.9861226
5661,1672248981.984847,1672248981.990107,1672248981.9874213,1672248981.989675,1672248981.9879916
5662,1672248982.0015733,1672248981.990107,1672248982.0029001,1672248981.9903715,1672248982.0024455
5663,1672248982.0155563,1672248982.0047202,1672248982.0188468,1672248982.0044425,1672248982.0175352
5664,1672248982.0155563,1672248982.0047202,1672248982.0188468,1672248982.0203326,1672248982.0195372
5665,1672248982.03096,1672248982.0212379,1672248982.0188468,1672248982.0208943,1672248982.0326607
5666,1672248982.0461645,1672248982.0352333,1672248982.033527,1672248982.0348783,1672248982.0484061
